ticker,fiscal_year,section,chunk_id,prompt_tokens,completion_tokens,total_tokens,latency_sec,n_nodes,n_relationships,status
ON,2024,Item_1A,ON_2024_Item_1A_0012_cd40d59f,2807,1530,4337,38.833,14,15,ok
ON,2024,Item_1A,ON_2024_Item_1A_0013_722a9a1f,2827,1455,4282,36.456,10,15,ok
ON,2024,Item_1A,ON_2024_Item_1A_0016_dbd2e5f4,2945,1310,4255,28.218,10,14,ok
ON,2024,Item_1A,ON_2024_Item_1A_0015_c96e6a3d,2936,2101,5037,53.409,22,21,ok
ON,2024,Item_1A,ON_2024_Item_1A_0021_cb2df478,2654,942,3596,33.623,10,9,ok
ON,2024,Item_1A,ON_2024_Item_1A_0019_96a96802,2827,1376,4203,46.05,10,15,ok
ON,2024,Item_1A,ON_2024_Item_1A_0020_4c7b463c,2666,1558,4224,43.261,14,17,ok
ON,2024,Item_7,ON_2024_Item_7_0001_d79f92b5,3668,1235,4903,36.738,9,11,ok
ON,2024,Item_1A,ON_2024_Item_1A_0018_c416c7d9,2632,2042,4674,57.41,21,20,ok
ON,2024,Item_1A,ON_2024_Item_1A_0022_d9ec9539,2584,1965,4549,49.231,24,23,ok
ON,2024,Item_7,ON_2024_Item_7_0000_5139808e,2929,1348,4277,54.108,13,15,ok
ON,2024,Item_7,ON_2024_Item_7_0002_676f35e5,3382,1641,5023,32.461,18,17,ok
ON,2024,Item_7,ON_2024_Item_7_0004_2e34cec3,3119,1220,4339,47.755,14,8,ok
ON,2024,Item_7,ON_2024_Item_7_0010_a62cf8a4,2862,1466,4328,25.655,15,14,ok
ON,2024,Item_7,ON_2024_Item_7_0008_234105c4,2839,1521,4360,43.996,17,16,ok
ON,2024,Item_7,ON_2024_Item_7_0009_347d8f0d,2806,1850,4656,38.442,18,22,ok
ON,2024,Item_7,ON_2024_Item_7_0003_a45255f6,2966,1952,4918,66.213,20,11,ok
ON,2024,Item_7,ON_2024_Item_7_0007_54ecfec3,3131,2916,6047,54.358,27,26,ok
ON,2024,Item_7,ON_2024_Item_7_0005_8a96e17e,2956,2829,5785,68.571,33,25,ok
ON,2024,Item_7,ON_2024_Item_7_0006_c82303c3,3013,1775,4788,63.871,19,19,ok
ON,2024,Item_7,ON_2024_Item_7_0012_15f054b5,2412,1621,4033,50.483,18,18,ok
ON,2024,Item_7,ON_2024_Item_7_0011_51d6c4ec,2903,1736,4639,82.805,18,19,ok
ON,2025,Item_1,ON_2025_Item_1_0007_2f4ee586,2723,442,3165,19.167,5,3,ok
ON,2025,Item_1,ON_2025_Item_1_0001_f21505e8,2875,562,3437,19.692,7,0,ok
ON,2025,Item_1,ON_2025_Item_1_0000_8bced880,2634,884,3518,19.763,9,8,ok
ON,2025,Item_1,ON_2025_Item_1_0010_2e95a3e5,2605,797,3402,18.889,8,0,ok
ON,2025,Item_1,ON_2025_Item_1_0008_2a210505,2690,438,3128,25.958,5,4,ok
ON,2025,Item_1,ON_2025_Item_1_0003_3b60a42b,2768,1323,4091,47.654,14,1,ok
ON,2025,Item_1,ON_2025_Item_1_0005_b4de5dea,2687,1954,4641,53.216,20,6,ok
ON,2025,Item_1A,ON_2025_Item_1A_0000_288020ce,2782,566,3348,12.469,5,6,ok
ON,2025,Item_1A,ON_2025_Item_1A_0001_55beaa59,2770,1043,3813,22.327,9,11,ok
ON,2025,Item_1,ON_2025_Item_1_0009_286807a2,2608,1256,3864,52.214,15,13,ok
ON,2025,Item_1,ON_2025_Item_1_0006_52534183,2885,3573,6458,78.369,43,42,ok
ON,2025,Item_1A,ON_2025_Item_1A_0003_36b170d1,2780,1272,4052,22.244,11,14,ok
ON,2025,Item_1,ON_2025_Item_1_0011_7c303fac,2866,1479,4345,44.616,25,3,ok
ON,2025,Item_1,ON_2025_Item_1_0002_8ce867ed,2858,2678,5536,86.477,30,9,ok
ON,2025,Item_1,ON_2025_Item_1_0004_cc972f67,2822,4064,6886,89.832,43,42,ok
ON,2025,Item_1A,ON_2025_Item_1A_0002_2fcad5b7,2802,1348,4150,41.232,12,11,ok
ON,2025,Item_1A,ON_2025_Item_1A_0009_2300a359,2812,757,3569,17.582,6,7,ok
ON,2025,Item_1A,ON_2025_Item_1A_0010_3ea4f1bd,2798,1305,4103,19.019,10,14,ok
ON,2025,Item_1A,ON_2025_Item_1A_0011_ab0f0f45,2631,804,3435,16.329,7,8,ok
ON,2025,Item_1A,ON_2025_Item_1A_0008_790383d9,2852,995,3847,27.857,9,6,ok
ON,2025,Item_1A,ON_2025_Item_1A_0007_e14d7443,2648,1196,3844,33.977,13,8,ok
ON,2025,Item_1A,ON_2025_Item_1A_0005_172facb2,2815,3132,5947,48.348,21,33,ok
ON,2025,Item_1A,ON_2025_Item_1A_0006_9f8e4315,2694,2085,4779,46.62,16,22,ok
ON,2025,Item_1A,ON_2025_Item_1A_0004_2deabe14,2644,2091,4735,55.161,20,19,ok
ON,2025,Item_1A,ON_2025_Item_1A_0012_0fae7689,2706,1243,3949,22.427,10,13,ok
ON,2025,Item_1A,ON_2025_Item_1A_0015_517d602e,2837,935,3772,17.998,7,10,ok
ON,2025,Item_1A,ON_2025_Item_1A_0019_eb30114b,2754,436,3190,10.191,4,3,ok
ON,2025,Item_1A,ON_2025_Item_1A_0021_49e2a364,2828,418,3246,7.728,4,4,ok
ON,2025,Item_1A,ON_2025_Item_1A_0013_f26b1ffa,2827,1210,4037,30.769,10,13,ok
ON,2025,Item_1A,ON_2025_Item_1A_0016_90b75cd2,2751,1149,3900,26.899,8,12,ok
ON,2025,Item_1A,ON_2025_Item_1A_0014_d99292b1,2845,1771,4616,39.97,13,19,ok
ON,2025,Item_1A,ON_2025_Item_1A_0018_4deeb499,2912,1399,4311,34.803,12,16,ok
ON,2025,Item_1A,ON_2025_Item_1A_0020_f16c0885,2782,1531,4313,34.418,16,15,ok
ON,2025,Item_1A,ON_2025_Item_1A_0024_c6c538e6,2572,1015,3587,21.334,25,0,ok
ON,2025,Item_1A,ON_2025_Item_1A_0017_b5b00574,2958,1702,4660,45.636,18,16,ok
ON,2025,Item_1A,ON_2025_Item_1A_0022_362febfa,2846,1306,4152,30.781,12,13,ok
ON,2025,Item_7,ON_2025_Item_7_0000_c60a97ac,2921,1477,4398,31.774,15,16,ok
ON,2025,Item_1A,ON_2025_Item_1A_0023_9fae9484,2858,1633,4491,45.114,13,20,ok
ON,2025,Item_7,ON_2025_Item_7_0006_f5f74962,3053,1269,4322,26.543,13,12,ok
ON,2025,Item_7,ON_2025_Item_7_0005_6680a332,2895,1326,4221,29.564,14,14,ok
ON,2025,Item_7,ON_2025_Item_7_0004_fd024703,3016,1600,4616,39.411,27,8,ok
ON,2025,Item_7,ON_2025_Item_7_0002_7e54d0b0,3198,2297,5495,42.796,31,20,ok
ON,2025,Item_7,ON_2025_Item_7_0001_20fa1bcd,3872,2679,6551,53.008,24,23,ok
ON,2025,Item_7,ON_2025_Item_7_0008_756f7153,2834,1767,4601,23.841,20,19,ok
ON,2025,Item_7,ON_2025_Item_7_0009_efdf3557,2822,1469,4291,21.337,15,14,ok
ON,2025,Item_7,ON_2025_Item_7_0007_6b2331ca,2884,1688,4572,46.079,18,15,ok
ON,2025,Item_7,ON_2025_Item_7_0003_39e6e04a,3039,3168,6207,62.758,32,23,ok
ON,2025,Item_7,ON_2025_Item_7_0010_8d2f94a3,2893,1920,4813,28.458,20,21,ok
ON,2025,Item_7,ON_2025_Item_7_0011_0ed1eba1,2412,1357,3769,39.081,16,15,ok
ON,2026,Item_1,ON_2026_Item_1_0007_df105011,2559,537,3096,10.113,6,5,ok
ON,2026,Item_1,ON_2026_Item_1_0001_eb43884c,2718,484,3202,15.892,6,5,ok
ON,2026,Item_1,ON_2026_Item_1_0008_381b52cc,2730,631,3361,13.16,7,5,ok
ON,2026,Item_1,ON_2026_Item_1_0003_5ab93b03,2792,858,3650,23.752,9,1,ok
ON,2026,Item_1,ON_2026_Item_1_0000_7147aeaa,2741,1068,3809,25.028,11,10,ok
ON,2026,Item_1,ON_2026_Item_1_0011_539b2f70,2399,687,3086,10.912,13,1,ok
ON,2026,Item_1A,ON_2026_Item_1A_0000_87462f91,2779,489,3268,9.805,4,5,ok
ON,2026,Item_1,ON_2026_Item_1_0002_50a964cd,2741,2280,5021,37.611,24,3,ok
ON,2026,Item_1,ON_2026_Item_1_0009_0e60b63b,2707,1302,4009,22.191,15,13,ok
ON,2026,Item_1,ON_2026_Item_1_0005_2b349bed,2692,2047,4739,39.222,23,9,ok
ON,2026,Item_1,ON_2026_Item_1_0010_5f2c4da7,2829,1289,4118,21.574,12,0,ok
ON,2026,Item_1A,ON_2026_Item_1A_0002_0f6a10d3,2795,592,3387,16.147,4,6,ok
ON,2026,Item_1,ON_2026_Item_1_0004_1132553c,2745,3069,5814,55.477,33,32,ok
ON,2026,Item_1A,ON_2026_Item_1A_0006_b80ee02e,2673,978,3651,19.742,11,6,ok
ON,2026,Item_1A,ON_2026_Item_1A_0008_e59b810d,2827,543,3370,13.207,5,4,ok
ON,2026,Item_1A,ON_2026_Item_1A_0005_0bb34dfc,2860,1668,4528,30.764,14,15,ok
ON,2026,Item_1A,ON_2026_Item_1A_0004_b8dc9423,2676,2119,4795,42.015,15,25,ok
ON,2026,Item_1A,ON_2026_Item_1A_0001_51f7c047,2773,1155,3928,50.372,9,13,ok
ON,2026,Item_1A,ON_2026_Item_1A_0009_19a8664b,2880,1082,3962,21.254,9,12,ok
ON,2026,Item_1A,ON_2026_Item_1A_0007_4934b19d,2738,1771,4509,35.086,14,19,ok
ON,2026,Item_1A,ON_2026_Item_1A_0003_f78ef4a3,2575,1194,3769,50.844,10,11,ok
ON,2026,Item_1A,ON_2026_Item_1A_0010_0395925b,2560,875,3435,23.846,7,9,ok
ON,2026,Item_1,ON_2026_Item_1_0006_38286fe2,3037,3827,6864,93.166,45,43,ok
ON,2026,Item_1A,ON_2026_Item_1A_0011_9ca7fdc2,2813,1023,3836,26.876,9,11,ok
ON,2026,Item_1A,ON_2026_Item_1A_0012_0ee4946e,2748,1034,3782,18.746,9,11,ok
ON,2026,Item_1A,ON_2026_Item_1A_0013_5202768c,2681,959,3640,16.869,9,8,ok
ON,2026,Item_1A,ON_2026_Item_1A_0014_7ca581cd,2736,1120,3856,18.438,10,11,ok
ON,2026,Item_1A,ON_2026_Item_1A_0020_6d1e6252,2789,463,3252,5.989,4,3,ok
ON,2026,Item_1A,ON_2026_Item_1A_0022_efec53bb,2850,393,3243,5.327,4,3,ok
ON,2026,Item_1A,ON_2026_Item_1A_0017_df2c5990,2756,1236,3992,19.225,10,13,ok
ON,2026,Item_1A,ON_2026_Item_1A_0023_4bf0120b,2848,463,3311,9.439,5,4,ok
ON,2026,Item_1A,ON_2026_Item_1A_0015_0a00f5db,2817,1198,4015,29.258,11,10,ok
ON,2026,Item_1A,ON_2026_Item_1A_0016_30ba5d2e,2844,1340,4184,33.566,10,15,ok
ON,2026,Item_1A,ON_2026_Item_1A_0018_e9e933e4,2921,1624,4545,28.893,18,15,ok
ON,2026,Item_1A,ON_2026_Item_1A_0019_6ed240c9,2921,1587,4508,26.23,12,17,ok
ON,2026,Item_1A,ON_2026_Item_1A_0021_34ae32ec,2788,1586,4374,27.616,16,15,ok
ON,2026,Item_1A,ON_2026_Item_1A_0024_58c3e21f,2783,1063,3846,22.298,11,10,ok
ON,2026,Item_7,ON_2026_Item_7_0003_3af38057,3106,1139,4245,28.828,16,8,ok
ON,2026,Item_7,ON_2026_Item_7_0001_cd796b29,3741,1884,5625,43.862,21,20,ok
ON,2026,Item_7,ON_2026_Item_7_0000_71679f13,2857,1604,4461,59.25,15,18,ok
ON,2026,Item_1A,ON_2026_Item_1A_0025_2a3ffc5f,2776,1908,4684,63.799,23,22,ok
ON,2026,Item_7,ON_2026_Item_7_0008_072d02b8,2997,1101,4098,19.338,12,11,ok
ON,2026,Item_7,ON_2026_Item_7_0009_161b263e,2823,1136,3959,26.366,12,12,ok
ON,2026,Item_7,ON_2026_Item_7_0002_b2d0f473,3257,2241,5498,78.571,22,16,ok
ON,2026,Item_7,ON_2026_Item_7_0004_f0993a34,3809,2749,6558,77.712,28,30,ok
ON,2026,Item_7,ON_2026_Item_7_0010_acf7a0a6,2750,1460,4210,32.403,16,15,ok
ON,2026,Item_7,ON_2026_Item_7_0005_3812f3be,3218,2170,5388,83.55,16,13,ok
ON,2026,Item_7,ON_2026_Item_7_0006_aba8cb5e,3097,2155,5252,81.064,23,21,ok
ON,2026,Item_7,ON_2026_Item_7_0007_b0cf34a6,2931,2606,5537,65.901,27,30,ok
ON,2026,Item_7,ON_2026_Item_7_0013_dc62ac02,2924,910,3834,25.408,10,9,ok
ON,2026,Item_7,ON_2026_Item_7_0012_80d1d43e,2833,1253,4086,32.284,13,13,ok
ON,2026,Item_7,ON_2026_Item_7_0011_e37cbad7,2846,2341,5187,87.749,26,25,ok
ON,2026,Item_7,ON_2026_Item_7_0014_4fe56655,2814,2367,5181,76.197,25,27,ok
