ticker,fiscal_year,section,chunk_id,prompt_tokens,completion_tokens,total_tokens,latency_sec,n_nodes,n_relationships,status
AMD,2024,Item_7,AMD_2024_Item_7_0006_b8de17a3,3219,8036,11255,61.198,21,11,ok
AMD,2024,Item_7,AMD_2024_Item_7_0007_62362a0a,3115,8865,11980,65.632,29,34,ok
AMD,2024,Item_7,AMD_2024_Item_7_0009_2f047f56,2892,7666,10558,57.352,17,18,ok
AMD,2025,Item_1,AMD_2025_Item_1_0000_7bb1ae26,2694,2856,5550,24.032,7,4,ok
AMD,2025,Item_1,AMD_2025_Item_1_0001_1abc85fc,2683,4092,6775,30.699,17,16,ok
AMD,2025,Item_1,AMD_2025_Item_1_0002_6fadf6e4,2803,4598,7401,39.145,13,11,ok
AMD,2025,Item_1,AMD_2025_Item_1_0003_861e4bfa,2763,4799,7562,39.305,22,21,ok
AMD,2025,Item_1,AMD_2025_Item_1_0005_e788d800,2777,5148,7925,39.743,20,19,ok
AMD,2025,Item_1,AMD_2025_Item_1_0008_db609f8f,2707,2119,4826,18.735,6,3,ok
AMD,2025,Item_1,AMD_2025_Item_1_0007_0ffd6ad4,2830,6433,9263,44.333,35,34,ok
AMD,2025,Item_1,AMD_2025_Item_1_0006_551768e4,2835,6436,9271,46.278,37,36,ok
AMD,2025,Item_1,AMD_2025_Item_1_0011_6b0840e2,2676,1200,3876,12.903,1,0,ok
AMD,2025,Item_1,AMD_2025_Item_1_0014_b2791560,2301,972,3273,9.56,2,1,ok
AMD,2025,Item_1,AMD_2025_Item_1_0012_9535b07b,2587,2405,4992,23.05,2,1,ok
AMD,2025,Item_1,AMD_2025_Item_1_0010_7450880a,2741,3042,5783,27.329,6,6,ok
AMD,2025,Item_1,AMD_2025_Item_1_0004_7a6fa20c,2792,10743,13535,73.315,27,28,ok
AMD,2025,Item_1,AMD_2025_Item_1_0009_c842eea0,2752,5324,8076,43.125,17,5,ok
AMD,2025,Item_1A,AMD_2025_Item_1A_0002_2bc1ccc8,2608,2998,5606,27.643,4,2,ok
AMD,2025,Item_1A,AMD_2025_Item_1A_0005_8ca3845a,2725,2381,5106,20.037,5,5,ok
AMD,2025,Item_1A,AMD_2025_Item_1A_0006_64a2cf00,2539,3326,5865,24.108,8,0,ok
AMD,2025,Item_1A,AMD_2025_Item_1A_0003_3b8f748d,2784,4515,7299,36.306,9,2,ok
AMD,2025,Item_1A,AMD_2025_Item_1A_0001_0fd81b24,2824,7260,10084,50.951,29,25,ok
AMD,2025,Item_1A,AMD_2025_Item_1A_0000_ac2e47a8,2876,8426,11302,59.655,35,32,ok
AMD,2025,Item_1,AMD_2025_Item_1_0013_9fc1134b,2806,8563,11369,63.719,36,28,ok
AMD,2025,Item_1A,AMD_2025_Item_1A_0007_ad3bcba6,2808,4431,7239,31.054,19,20,ok
AMD,2025,Item_1A,AMD_2025_Item_1A_0012_27410156,2750,1410,4160,12.434,3,2,ok
AMD,2025,Item_1A,AMD_2025_Item_1A_0004_3da97b4d,2615,7946,10561,57.178,23,22,ok
AMD,2025,Item_1A,AMD_2025_Item_1A_0008_27d1b419,2830,4843,7673,37.368,12,12,ok
AMD,2025,Item_1A,AMD_2025_Item_1A_0011_10eec6d1,2773,3585,6358,30.796,9,8,ok
AMD,2025,Item_1A,AMD_2025_Item_1A_0013_42665dd5,2609,3215,5824,28.809,8,0,ok
AMD,2025,Item_1A,AMD_2025_Item_1A_0015_7b3b3396,2794,2325,5119,21.127,7,5,ok
AMD,2025,Item_1A,AMD_2025_Item_1A_0010_68112772,2780,5057,7837,44.651,11,10,ok
AMD,2025,Item_1A,AMD_2025_Item_1A_0016_84955507,2739,2439,5178,21.257,8,2,ok
AMD,2025,Item_1A,AMD_2025_Item_1A_0009_57657610,2861,6759,9620,50.697,15,13,ok
AMD,2025,Item_1A,AMD_2025_Item_1A_0017_ad02e9a3,2690,2629,5319,23.142,5,1,ok
AMD,2025,Item_1A,AMD_2025_Item_1A_0014_ee60e7b9,2798,5325,8123,43.8,14,12,ok
AMD,2025,Item_1A,AMD_2025_Item_1A_0018_a7d50b07,2546,2867,5413,27.368,4,6,ok
AMD,2025,Item_1A,AMD_2025_Item_1A_0019_3287d80f,2819,4582,7401,41.201,8,5,ok
AMD,2025,Item_1A,AMD_2025_Item_1A_0024_ad2a3008,2707,2534,5241,25.746,3,0,ok
AMD,2025,Item_1A,AMD_2025_Item_1A_0023_b1512931,2686,3688,6374,37.085,8,0,ok
AMD,2025,Item_1A,AMD_2025_Item_1A_0026_e76dd1da,2784,3387,6171,30.207,9,4,ok
AMD,2025,Item_1A,AMD_2025_Item_1A_0021_16aa3aa2,2851,6911,9762,53.071,16,16,ok
AMD,2025,Item_1A,AMD_2025_Item_1A_0028_68172daa,2702,2322,5024,21.132,4,2,ok
AMD,2025,Item_1A,AMD_2025_Item_1A_0027_124293a9,2817,4073,6890,37.4,8,0,ok
AMD,2025,Item_1A,AMD_2025_Item_1A_0022_9e2e76b4,2846,10311,13157,77.043,24,14,ok
AMD,2025,Item_1A,AMD_2025_Item_1A_0025_5436920a,2782,8526,11308,65.436,25,28,ok
AMD,2025,Item_1A,AMD_2025_Item_1A_0020_0d19c86e,2722,10398,13120,84.282,28,29,ok
AMD,2025,Item_1A,AMD_2025_Item_1A_0031_4b42e0bb,2686,4463,7149,37.99,14,9,ok
AMD,2025,Item_1A,AMD_2025_Item_1A_0035_50444f1a,2723,1301,4024,12.846,1,0,ok
AMD,2025,Item_1A,AMD_2025_Item_1A_0029_d9e11abd,2751,5932,8683,53.386,10,5,ok
AMD,2025,Item_1A,AMD_2025_Item_1A_0036_7accde7c,2454,1348,3802,15.424,0,0,ok
AMD,2025,Item_1A,AMD_2025_Item_1A_0034_8d04ea8e,2878,2638,5516,24.371,7,4,ok
AMD,2025,Item_1A,AMD_2025_Item_1A_0030_32581219,2820,7414,10234,63.429,19,10,ok
AMD,2025,Item_7,AMD_2025_Item_7_0002_87666f99,2768,2486,5254,24.603,9,0,ok
AMD,2025,Item_1A,AMD_2025_Item_1A_0033_2b299d90,2843,6198,9041,54.604,12,8,ok
AMD,2025,Item_7,AMD_2025_Item_7_0003_a2d9991c,2860,4941,7801,43.95,14,8,ok
AMD,2025,Item_7,AMD_2025_Item_7_0004_58e0bdd2,3054,4693,7747,41.6,14,15,ok
AMD,2025,Item_7,AMD_2025_Item_7_0001_223169cf,2910,7006,9916,54.28,22,29,ok
AMD,2025,Item_1A,AMD_2025_Item_1A_0032_0a1cf7f3,2532,11310,13842,91.39,38,35,ok
AMD,2025,Item_7,AMD_2025_Item_7_0000_16c93d97,3006,8798,11804,71.275,27,36,ok
AMD,2025,Item_7,AMD_2025_Item_7_0007_f427b161,3047,4644,7691,41.294,15,14,ok
AMD,2025,Item_7,AMD_2025_Item_7_0005_36426dd3,3210,7143,10353,60.918,26,20,ok
AMD,2025,Item_7,AMD_2025_Item_7_0009_c85e2a1c,2973,2751,5724,29.147,9,0,ok
AMD,2025,Item_7,AMD_2025_Item_7_0008_26d1817a,3009,7358,10367,61.7,18,14,ok
AMD,2025,Item_7,AMD_2025_Item_7_0006_1978c941,3044,11007,14051,95.372,26,27,ok
AMD,2026,Item_1,AMD_2026_Item_1_0000_d76c1736,2629,1345,3974,13.242,2,1,ok
AMD,2026,Item_1,AMD_2026_Item_1_0001_17c029a7,2777,1732,4509,16.227,7,6,ok
AMD,2026,Item_1,AMD_2026_Item_1_0006_9061ffe7,2640,4472,7112,35.159,23,22,ok
AMD,2026,Item_1,AMD_2026_Item_1_0007_f252541b,2846,5959,8805,39.253,39,38,ok
AMD,2026,Item_1,AMD_2026_Item_1_0005_808c1965,2676,5404,8080,44.794,16,16,ok
AMD,2026,Item_1,AMD_2026_Item_1_0009_ac9cc232,2700,3802,6502,36.368,7,2,ok
AMD,2026,Item_1,AMD_2026_Item_1_0012_cf7bc257,2636,723,3359,7.757,1,0,ok
AMD,2026,Item_1,AMD_2026_Item_1_0008_302d3abf,2826,6235,9061,44.805,34,33,ok
AMD,2026,Item_1,AMD_2026_Item_1_0003_ea53a6a5,2783,8823,11606,63.852,24,26,ok
AMD,2026,Item_1,AMD_2026_Item_1_0004_b5e66359,2782,8544,11326,64.022,26,37,ok
AMD,2026,Item_1,AMD_2026_Item_1_0013_ebd7f992,2704,2088,4792,19.471,5,0,ok
AMD,2026,Item_1,AMD_2026_Item_1_0011_823bfcc0,2725,3683,6408,35.34,7,2,ok
AMD,2026,Item_1,AMD_2026_Item_1_0015_638deb57,2264,1697,3961,17.125,3,2,ok
AMD,2026,Item_1,AMD_2026_Item_1_0002_9bce02c2,2791,10198,12989,80.548,18,16,ok
AMD,2026,Item_1,AMD_2026_Item_1_0010_460dfa17,2757,6393,9150,50.844,20,8,ok
AMD,2026,Item_1A,AMD_2026_Item_1A_0002_72e02a77,2736,3169,5905,28.697,10,9,ok
AMD,2026,Item_1A,AMD_2026_Item_1A_0004_45a6a1a0,2692,2639,5331,25.631,4,3,ok
AMD,2026,Item_1,AMD_2026_Item_1_0014_30a9cc7d,2819,7612,10431,62.384,37,36,ok
AMD,2026,Item_1A,AMD_2026_Item_1A_0005_805d1261,2637,4475,7112,37.953,9,13,ok
AMD,2026,Item_1A,AMD_2026_Item_1A_0000_159363b7,2870,7619,10489,60.662,36,0,ok
AMD,2026,Item_1A,AMD_2026_Item_1A_0011_cdd56c36,2779,1064,3843,11.884,3,2,ok
AMD,2026,Item_1A,AMD_2026_Item_1A_0003_bc568432,2741,7397,10138,62.588,19,26,ok
AMD,2026,Item_1A,AMD_2026_Item_1A_0007_6d154102,2826,3994,6820,37.96,14,0,ok
AMD,2026,Item_1A,AMD_2026_Item_1A_0008_e84e4130,2861,4929,7790,43.536,10,7,ok
AMD,2026,Item_1A,AMD_2026_Item_1A_0001_62139ca8,2791,10975,13766,87.574,31,28,ok
AMD,2026,Item_1A,AMD_2026_Item_1A_0006_03447696,2824,8279,11103,66.083,23,20,ok
AMD,2026,Item_1A,AMD_2026_Item_1A_0015_7fd5f760,2754,1301,4055,12.61,3,2,ok
AMD,2026,Item_1A,AMD_2026_Item_1A_0012_56e828a7,2641,2639,5280,26.546,7,0,ok
AMD,2026,Item_1A,AMD_2026_Item_1A_0014_3e7d6bac,2756,2649,5405,27.692,2,0,ok
AMD,2026,Item_1A,AMD_2026_Item_1A_0010_025c9883,2773,5976,8749,51.893,12,2,ok
AMD,2026,Item_1A,AMD_2026_Item_1A_0016_f31c78a8,2827,2185,5012,19.636,6,0,ok
AMD,2026,Item_1A,AMD_2026_Item_1A_0017_96e2c2aa,2655,2441,5096,21.6,5,4,ok
AMD,2026,Item_1A,AMD_2026_Item_1A_0013_203d88d4,2797,4538,7335,39.562,11,7,ok
AMD,2026,Item_1A,AMD_2026_Item_1A_0009_7d62578c,2825,7310,10135,66.879,17,3,ok
AMD,2026,Item_1A,AMD_2026_Item_1A_0024_384e190b,2863,2087,4950,22.02,3,0,ok
AMD,2026,Item_1A,AMD_2026_Item_1A_0018_552c39a6,2844,5274,8118,50.168,8,4,ok
AMD,2026,Item_1A,AMD_2026_Item_1A_0021_7fb03412,2566,3790,6356,37.819,4,2,ok
AMD,2026,Item_1A,AMD_2026_Item_1A_0019_b7fa1437,2891,5785,8676,46.445,16,15,ok
AMD,2026,Item_1A,AMD_2026_Item_1A_0023_32790da1,2825,4613,7438,39.262,12,4,ok
AMD,2026,Item_1A,AMD_2026_Item_1A_0020_f765e485,2558,5213,7771,47.172,7,8,ok
AMD,2026,Item_1A,AMD_2026_Item_1A_0027_a77f3b61,2790,2828,5618,26.599,10,8,ok
AMD,2026,Item_1A,AMD_2026_Item_1A_0029_781f8310,2798,3015,5813,30.618,7,6,ok
AMD,2026,Item_1A,AMD_2026_Item_1A_0025_f00d73ea,2707,5671,8378,58.407,12,1,ok
AMD,2026,Item_1A,AMD_2026_Item_1A_0034_98163f57,2871,5343,8214,55.091,9,12,ok
AMD,2026,Item_1A,AMD_2026_Item_1A_0033_f5a7ce07,2838,5751,8589,56.189,16,12,ok
AMD,2026,Item_1A,AMD_2026_Item_1A_0028_d3baf85e,2798,6326,9124,93.278,7,2,ok
AMD,2026,Item_1A,AMD_2026_Item_1A_0031_ee99bb7d,2873,10452,13325,90.799,27,27,ok
AMD,2026,Item_1A,AMD_2026_Item_1A_0022_7201a6df,2886,10576,13462,134.705,15,21,ok
AMD,2026,Item_1A,AMD_2026_Item_1A_0030_db345c4f,2801,3909,6710,96.683,8,7,ok
AMD,2026,Item_1A,AMD_2026_Item_1A_0035_f829c0eb,2748,1469,4217,14.836,3,0,ok
AMD,2026,Item_1A,AMD_2026_Item_1A_0036_b13b3e08,2569,3233,5802,29.987,22,0,ok
AMD,2026,Item_1A,AMD_2026_Item_1A_0032_c870df0c,2597,10536,13133,96.906,32,9,ok
AMD,2026,Item_7,AMD_2026_Item_7_0004_7b3437ae,2731,3311,6042,28.602,14,14,ok
AMD,2026,Item_7,AMD_2026_Item_7_0000_6b145a7b,2899,5369,8268,44.853,19,24,ok
AMD,2026,Item_7,AMD_2026_Item_7_0002_a0e008dc,2895,4667,7562,43.081,15,13,ok
AMD,2026,Item_7,AMD_2026_Item_7_0003_d5cca7b5,2823,8121,10944,66.444,24,10,ok
AMD,2026,Item_7,AMD_2026_Item_7_0006_2b606b28,3252,5443,8695,45.428,15,17,ok
AMD,2026,Item_7,AMD_2026_Item_7_0001_b0167110,2955,8708,11663,72.854,23,23,ok
AMD,2026,Item_7,AMD_2026_Item_7_0007_d3fae87a,2995,5041,8036,41.523,26,8,ok
AMD,2026,Item_7,AMD_2026_Item_7_0009_1a8ecb20,2941,3352,6293,33.358,5,0,ok
AMD,2026,Item_7,AMD_2026_Item_7_0005_8ab9ed73,3137,6921,10058,58.635,20,22,ok
AMD,2026,Item_1A,AMD_2026_Item_1A_0026_edece024,2782,8003,10785,192.356,17,6,ok
AMD,2026,Item_7,AMD_2026_Item_7_0008_ee9d854f,3057,6720,9777,57.507,12,12,ok
AMD,2026,Item_7,AMD_2026_Item_7_0011_bfd7f2b2,2349,3279,5628,29.764,6,0,ok
AMD,2026,Item_7,AMD_2026_Item_7_0010_46f17fdb,2884,4824,7708,43.021,10,1,ok
